"player","ally_code","name","base_id","alignment","role","gear_level","power","stars","level","Affiliation1","Affiliation2","Affiliation3","Affiliation4","zeta_1","zeta_2","zeta_3"
"Adam",641878415,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",4,4528,6,53,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",9,13975,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Kems",588232271,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",10,14617,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"NostraDazmous",126741569,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",7,7854,7,58,"Geonosian","Separatist",NA,NA,NA,NA,NA
"kallah",742876214,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",10,13095,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",8,11397,7,71,"Geonosian","Separatist",NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",6,6867,7,50,"Geonosian","Separatist",NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",9,13186,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Martyvu",414326312,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",8,11385,7,65,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Lexicon",755564748,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",9,14350,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Zordo",347361694,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",9,13818,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",9,12430,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Rufuska",517585818,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",8,10177,7,72,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",9,12390,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"lisalala",274949228,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",7,11236,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"RogueSparrow",261839383,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",9,13243,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Bullet",647171153,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",1,5178,7,50,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Smartinsk",867856267,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",8,10225,7,71,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Scrubz",653454484,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",11,15639,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",6,9228,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Rac00n",911198655,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",1,2661,6,1,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Blaine",163941995,"Poggle the Lesser","POGGLETHELESSER","Dark Side","Support",6,3364,5,42,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Code",853781739,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",12,17887,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"btrie",962472279,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,17427,7,85,"Rebel",NA,NA,NA,"uniqueskill_PRINCESSLEIA01",NA,NA
"Drewish",266161177,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,16329,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"D'Artagnan",244782846,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,18409,7,85,"Rebel",NA,NA,NA,"uniqueskill_PRINCESSLEIA01",NA,NA
"Peps",912783323,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",12,19695,7,85,"Rebel",NA,NA,NA,"uniqueskill_PRINCESSLEIA01",NA,NA
"YimYames",663748144,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,18225,7,85,"Rebel",NA,NA,NA,"uniqueskill_PRINCESSLEIA01",NA,NA
"Kelsier",866766384,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",10,14943,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Oberon",298518446,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,18559,7,85,"Rebel",NA,NA,NA,"uniqueskill_PRINCESSLEIA01",NA,NA
"boogstien",569715162,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",10,14487,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"doctorx",284629595,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",9,13531,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Tez",613277982,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",10,15198,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,15886,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Apathy",173129783,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",12,17517,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Adam",641878415,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",8,12870,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",12,17556,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Kems",588232271,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,16084,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"NostraDazmous",126741569,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,15595,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"kallah",742876214,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,16083,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",9,13563,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",10,14553,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",12,16656,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Martyvu",414326312,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,15355,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Lexicon",755564748,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,16236,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Zordo",347361694,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",12,19315,7,85,"Rebel",NA,NA,NA,"uniqueskill_PRINCESSLEIA01",NA,NA
"Cyrus Sophus",397523631,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,18339,7,85,"Rebel",NA,NA,NA,"uniqueskill_PRINCESSLEIA01",NA,NA
"Rufuska",517585818,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",12,19546,7,85,"Rebel",NA,NA,NA,"uniqueskill_PRINCESSLEIA01",NA,NA
"Wes Biriuk",625985749,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,15676,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"lisalala",274949228,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",10,15418,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"RogueSparrow",261839383,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",10,15022,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Bullet",647171153,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",9,14377,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Smartinsk",867856267,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",10,15190,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Scrubz",653454484,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",11,15460,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",12,17193,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Rac00n",911198655,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",10,14628,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Blaine",163941995,"Princess Leia","PRINCESSLEIA","Light Side","Attacker",10,14395,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Code",853781739,"Qi'ra","QIRA","Light Side","Support",3,3451,3,51,"Scoundrel",NA,NA,NA,NA,NA,NA
"btrie",962472279,"Qi'ra","QIRA","Light Side","Support",8,5994,5,73,"Scoundrel",NA,NA,NA,NA,NA,NA
"Drewish",266161177,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"D'Artagnan",244782846,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"Peps",912783323,"Qi'ra","QIRA","Light Side","Support",8,7374,5,73,"Scoundrel",NA,NA,NA,NA,NA,NA
"YimYames",663748144,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"Kelsier",866766384,"Qi'ra","QIRA","Light Side","Support",4,2073,3,50,"Scoundrel",NA,NA,NA,NA,NA,NA
"Oberon",298518446,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"boogstien",569715162,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"doctorx",284629595,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"Tez",613277982,"Qi'ra","QIRA","Light Side","Support",5,2665,3,60,"Scoundrel",NA,NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"Apathy",173129783,"Qi'ra","QIRA","Light Side","Support",1,705,3,14,"Scoundrel",NA,NA,NA,NA,NA,NA
"Adam",641878415,"Qi'ra","QIRA","Light Side","Support",8,12472,6,85,"Scoundrel",NA,NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"Qi'ra","QIRA","Light Side","Support",1,2661,6,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"Kems",588232271,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"NostraDazmous",126741569,"Qi'ra","QIRA","Light Side","Support",7,9403,5,85,"Scoundrel",NA,NA,NA,NA,NA,NA
"kallah",742876214,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"Qi'ra","QIRA","Light Side","Support",1,1255,3,50,"Scoundrel",NA,NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Qi'ra","QIRA","Light Side","Support",5,4488,4,85,"Scoundrel",NA,NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"Martyvu",414326312,"Qi'ra","QIRA","Light Side","Support",1,1014,4,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"Lexicon",755564748,"Qi'ra","QIRA","Light Side","Support",8,14769,7,85,"Scoundrel",NA,NA,NA,NA,NA,NA
"Zordo",347361694,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"Rufuska",517585818,"Qi'ra","QIRA","Light Side","Support",8,12531,7,85,"Scoundrel",NA,NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"Qi'ra","QIRA","Light Side","Support",7,10080,5,85,"Scoundrel",NA,NA,NA,NA,NA,NA
"lisalala",274949228,"Qi'ra","QIRA","Light Side","Support",1,1003,3,50,"Scoundrel",NA,NA,NA,NA,NA,NA
"RogueSparrow",261839383,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"Bullet",647171153,"Qi'ra","QIRA","Light Side","Support",1,1198,3,50,"Scoundrel",NA,NA,NA,NA,NA,NA
"Smartinsk",867856267,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"Scrubz",653454484,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"Qi'ra","QIRA","Light Side","Support",6,5898,3,85,"Scoundrel",NA,NA,NA,NA,NA,NA
"Rac00n",911198655,"Qi'ra","QIRA","Light Side","Support",8,10932,6,85,"Scoundrel",NA,NA,NA,NA,NA,NA
"Blaine",163941995,"Qi'ra","QIRA","Light Side","Support",1,676,3,1,"Scoundrel",NA,NA,NA,NA,NA,NA
"Code",853781739,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,17059,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"btrie",962472279,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",10,13917,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Drewish",266161177,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,18466,7,85,"Galactic Republic","Jedi",NA,NA,"leaderskill_QUIGONJINN",NA,NA
"D'Artagnan",244782846,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,16762,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Peps",912783323,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",8,12220,7,80,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"YimYames",663748144,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,15772,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Kelsier",866766384,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",12,19819,7,85,"Galactic Republic","Jedi",NA,NA,"leaderskill_QUIGONJINN",NA,NA
"Oberon",298518446,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,18976,7,85,"Galactic Republic","Jedi",NA,NA,"leaderskill_QUIGONJINN",NA,NA
"boogstien",569715162,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,16176,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"doctorx",284629595,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",8,13026,7,84,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Tez",613277982,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",7,11911,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",9,14142,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Apathy",173129783,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",8,11835,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Adam",641878415,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",12,19434,7,85,"Galactic Republic","Jedi",NA,NA,"leaderskill_QUIGONJINN",NA,NA
"Mhann Uhdea",453922222,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,15684,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Kems",588232271,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,19152,7,85,"Galactic Republic","Jedi",NA,NA,"leaderskill_QUIGONJINN",NA,NA
"NostraDazmous",126741569,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,15661,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"kallah",742876214,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,16215,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",8,11667,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,18688,7,85,"Galactic Republic","Jedi",NA,NA,"leaderskill_QUIGONJINN",NA,NA
"DJ Harr0w",693446368,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",9,13614,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Martyvu",414326312,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,15106,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Lexicon",755564748,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,19350,7,85,"Galactic Republic","Jedi",NA,NA,"leaderskill_QUIGONJINN",NA,NA
"Zordo",347361694,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,15943,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",12,17164,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Rufuska",517585818,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,18576,7,85,"Galactic Republic","Jedi",NA,NA,"leaderskill_QUIGONJINN",NA,NA
"Wes Biriuk",625985749,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,16011,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"lisalala",274949228,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,15508,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"RogueSparrow",261839383,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",11,16060,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Bullet",647171153,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",4,2625,4,52,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Smartinsk",867856267,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",8,10968,7,76,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Scrubz",653454484,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",2,4753,7,2,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",10,16501,7,85,"Galactic Republic","Jedi",NA,NA,"leaderskill_QUIGONJINN",NA,NA
"Rac00n",911198655,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",12,17604,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Blaine",163941995,"Qui-Gon Jinn","QUIGONJINN","Light Side","Support",9,14484,7,85,"Galactic Republic","Jedi",NA,NA,NA,NA,NA
"Code",853781739,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,20263,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"btrie",962472279,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,22774,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Drewish",266161177,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,20776,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"D'Artagnan",244782846,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,22857,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Peps",912783323,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,23137,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"YimYames",663748144,"R2-D2","R2D2_LEGENDARY","Light Side","Support",11,19084,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"Kelsier",866766384,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,19833,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"Oberon",298518446,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,22416,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"boogstien",569715162,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,20589,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"doctorx",284629595,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,23091,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Tez",613277982,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,23022,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Sarith LeKit",145177637,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,23089,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Apathy",173129783,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,23089,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Adam",641878415,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,22948,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Mhann Uhdea",453922222,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,23340,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Kems",588232271,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,19989,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"NostraDazmous",126741569,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,20053,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"kallah",742876214,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,22602,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"AsahiSuperdry",469719352,"R2-D2","R2D2_LEGENDARY","Light Side","Support",10,15661,7,85,"Droid","Galactic Republic","Rebel","Resistance",NA,NA,NA
"DarthHelmet",627172986,"R2-D2","R2D2_LEGENDARY","Light Side","Support",11,19414,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"DJ Harr0w",693446368,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,20632,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"Martyvu",414326312,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,22807,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Lexicon",755564748,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,22716,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Zordo",347361694,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,20260,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"Cyrus Sophus",397523631,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,22830,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Rufuska",517585818,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,20422,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"Wes Biriuk",625985749,"R2-D2","R2D2_LEGENDARY","Light Side","Support",11,19107,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"lisalala",274949228,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,22033,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"RogueSparrow",261839383,"R2-D2","R2D2_LEGENDARY","Light Side","Support",10,15484,7,85,"Droid","Galactic Republic","Rebel","Resistance",NA,NA,NA
"Bullet",647171153,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,23248,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Smartinsk",867856267,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,22549,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Scrubz",653454484,"R2-D2","R2D2_LEGENDARY","Light Side","Support",2,4720,7,2,"Droid","Galactic Republic","Rebel","Resistance",NA,NA,NA
"GrandmasterHardy",589629316,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,20158,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"Rac00n",911198655,"R2-D2","R2D2_LEGENDARY","Light Side","Support",12,20305,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY02",NA,NA
"Blaine",163941995,"R2-D2","R2D2_LEGENDARY","Light Side","Support",11,21663,7,85,"Droid","Galactic Republic","Rebel","Resistance","uniqueskill_R2D2_LEGENDARY01","uniqueskill_R2D2_LEGENDARY02",NA
"Code",853781739,"Range Trooper","RANGETROOPER","Dark Side","Support",6,4825,3,51,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"btrie",962472279,"Range Trooper","RANGETROOPER","Dark Side","Support",7,4335,4,65,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Drewish",266161177,"Range Trooper","RANGETROOPER","Dark Side","Support",6,3525,3,60,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"D'Artagnan",244782846,"Range Trooper","RANGETROOPER","Dark Side","Support",1,676,3,1,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Peps",912783323,"Range Trooper","RANGETROOPER","Dark Side","Support",7,5974,4,81,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"YimYames",663748144,"Range Trooper","RANGETROOPER","Dark Side","Support",1,676,3,1,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
"Kelsier",866766384,"Range Trooper","RANGETROOPER","Dark Side","Support",4,2031,3,50,"Empire","Imperial Trooper",NA,NA,NA,NA,NA
